Node ID,Latitude,Longitude
2621282815,37.7685945,-122.4080373
2621282816,37.7686304,-122.4093113
2621282817,37.7686722,-122.4085809
2621282818,37.7687444,-122.4080679
2621282819,37.7687563,-122.40859
2621282823,37.7688085,-122.4093305
2621282825,37.7687477,-122.4098335
2621282829,37.7688095,-122.4085741
2621282831,37.768824,-122.4090918
2621282835,37.7688322,-122.408969
2621282839,37.7688784,-122.4097172
2621282842,37.7689019,-122.4093175
2621282844,37.7689493,-122.4093225
2621282846,37.7689625,-122.4091071
2621286790,37.7646572,-122.4063225
2621286796,37.7646979,-122.4056331
2621286813,37.7657531,-122.4064263
2621286814,37.7657939,-122.4057367
2621286815,37.7658951,-122.407385
2621286817,37.7659359,-122.4066911
2621286818,37.7659991,-122.4060611
2621286819,37.7660158,-122.4057566
2621286821,37.7661197,-122.4072894
2621286822,37.7661334,-122.4070529
2621286823,37.7661538,-122.4067118
2621286825,37.7662795,-122.4060856
2621286826,37.7662845,-122.406724
2621286827,37.7662961,-122.4057811
2621286828,37.7664786,-122.4074387
2621286829,37.7664907,-122.4073244
2621286830,37.7665045,-122.4070919
2621286831,37.7665249,-122.4067468
2621286832,37.7665366,-122.4064942
2621286833,37.7665737,-122.4058088
2621286834,37.766623,-122.4074519
2621286836,37.7667309,-122.4074622
2621286837,37.7667514,-122.4071154
2621286838,37.7667718,-122.4067701
2621286839,37.7670022,-122.4074878
2621286840,37.7670431,-122.4067958
2621286841,37.7670831,-122.4065416
2621286842,37.7671202,-122.4058562
2621296476,37.7642248,-122.4057392
2621296480,37.7642641,-122.4061596
2621296481,37.7642589,-122.4061889
2621296482,37.7642819,-122.4058717
2621296483,37.7643076,-122.405746
2621296484,37.7643083,-122.4057325
2621296485,37.7643149,-122.4056045
2621296486,37.7643438,-122.4061674
2621296487,37.7643429,-122.4061816
2621296489,37.7643635,-122.4058466
2621296490,37.7644649,-122.4057456
2621296491,37.7644801,-122.4063016
2621296492,37.7644727,-122.4055961
2621296493,37.7644848,-122.4062068
2621296494,37.7644717,-122.4061943
2621296495,37.7644923,-122.4058591
2621348372,37.7712565,-122.4130492
2621348373,37.7713019,-122.4131066
2621348374,37.7713171,-122.4129725
2621348376,37.7713625,-122.41303
2621359940,37.7647918,-122.4146419
2621359941,37.7648137,-122.414282
2621359942,37.764822,-122.4141454
2621407401,37.7641532,-122.4033593
2621407403,37.7641696,-122.403037
2621407407,37.7641909,-122.402672
2621407414,37.764263,-122.4024
2621407415,37.7642872,-122.4029945
2621407416,37.7642919,-122.4029013
2621407428,37.7643996,-122.401455
2621407441,37.7644882,-122.4031676
2621407443,37.7645118,-122.4029191
2621407454,37.7646481,-122.4033995
2621407456,37.7647006,-122.4027068
2621407457,37.764707,-122.4024421
2621407458,37.764747,-122.4017694
2621407459,37.7647654,-122.4014891
2621407460,37.7647868,-122.4011281
2621533745,37.7623207,-122.3995054
2624400921,37.7656495,-122.4080487
2624400922,37.7656645,-122.4077501
2624400923,37.7655454,-122.4077375
2624400924,37.7655409,-122.4078189
2624400926,37.7654769,-122.4080912
2624400927,37.765542,-122.4080966
2624400928,37.765545,-122.4080408
2625194638,37.7662582,-122.4018974
2625194639,37.7673361,-122.4020038
2625194640,37.7695004,-122.4048355
2625194641,37.7695035,-122.4047403
2625194642,37.7695295,-122.404837
2625194643,37.7695325,-122.4047418
2625194644,37.769533,-122.4047264
2625194645,37.7695634,-122.4048387
2625194646,37.7695669,-122.4047281
2625206735,37.7707593,-122.4053161
2625206736,37.770792,-122.4052779
2625206737,37.7708335,-122.4053265
2625206738,37.770885,-122.4054754
2625206739,37.7708982,-122.4052435
2625206740,37.7710372,-122.4055808
2625206741,37.7711019,-122.4054978
2625212554,37.7684642,-122.4076601
2625212555,37.7684932,-122.407189
2625212556,37.7685526,-122.4071945
2625212557,37.7685916,-122.4073561
2625212558,37.7686237,-122.4075152
2625212559,37.7686512,-122.4076786
2657227473,37.7709595,-122.4091985
2657227477,37.7722637,-122.4058804
2657227478,37.7720335,-122.4061751
2657227481,37.7699755,-122.403
2657638044,37.7625019,-122.4051485
2659857521,37.7699421,-122.4087684
2659857524,37.7699802,-122.4087446
2659857526,37.7700153,-122.4089556
2659857528,37.7700229,-122.4089667
2659857530,37.7700534,-122.4089318
2659857532,37.7700593,-122.4089445
2659857534,37.7700943,-122.409154
2659857536,37.7701306,-122.4091318
2659857537,37.771544,-122.4123637
2659857540,37.7715911,-122.4124252
2659857542,37.7716083,-122.4122711
2659857544,37.7716065,-122.4124562
2659857546,37.7716267,-122.4122929
2659857548,37.7716111,-122.4124503
2659857550,37.771637,-122.4122304
2659857552,37.771628,-122.4124832
2659857554,37.7716561,-122.4122547
2659857556,37.7716896,-122.4104755
2659857560,37.7717054,-122.412272
2659857564,37.7717435,-122.4122244
2659857568,37.7717514,-122.4123316
2659857569,37.7718012,-122.4106154
2659857577,37.7718839,-122.4107181
2659984758,37.7694273,-122.4079922
2659984761,37.7694396,-122.4079786
2660064121,37.76998,-122.4077915
2660064122,37.7700094,-122.407828
2660064123,37.7702188,-122.4074832
2660064124,37.7702482,-122.4075197
2660171797,37.7637554,-122.4045782
2660259155,37.7642269,-122.4038525
2660259157,37.7642301,-122.403793
2660259163,37.7642378,-122.4038946
2660259166,37.7642389,-122.4036334
2660259168,37.76424,-122.4038536
2660259170,37.7642473,-122.4043208
2660259172,37.7642475,-122.4043175
2660259174,37.7642561,-122.40416
2660259176,37.7642585,-122.4041166
2660259177,37.7642683,-122.4036363
2660259179,37.7642688,-122.4036262
2660259181,37.7642771,-122.403898
2660259183,37.7642793,-122.4038566
2660259185,37.764285,-122.4043241
2660259187,37.7642858,-122.4043101
2660259189,37.7642909,-122.4036383
2660259191,37.7642915,-122.4036282
2660259193,37.7643048,-122.4039044
2660259195,37.7643073,-122.4038591
2660259197,37.764318,-122.4043129
2660259199,37.7643284,-122.4041227
2660259201,37.7643366,-122.4036423
2660259203,37.7643371,-122.4036321
2660259205,37.7643465,-122.403908
2660259207,37.764349,-122.4038635
2660259209,37.7643553,-122.4037702
2660259211,37.7643573,-122.4037338
2660259213,37.7643633,-122.4036446
2660259215,37.7643638,-122.4036344
2660259217,37.7643649,-122.4038649
2660259219,37.76437,-122.4037715
2660259221,37.764372,-122.403735
2660259223,37.7643769,-122.4036458
2660259225,37.7643935,-122.4040838
2660259227,37.7643957,-122.4040438
2660259229,37.7644279,-122.4040466
2660259231,37.7644279,-122.4041742
2660259233,37.7644287,-122.4037426
2660259234,37.7644299,-122.4038916
2660259235,37.7644305,-122.4039984
2660259236,37.7644312,-122.4041128
2660259238,37.7644325,-122.4038436
2660259239,37.7644338,-122.4036495
2660259240,37.7644351,-122.4038034
2660259241,37.7644366,-122.4039802
2660259242,37.7644379,-122.4037522
2660259243,37.7644394,-122.403928
2660259244,37.7644492,-122.4043497
2660259245,37.7644567,-122.4042121
2660259246,37.764459,-122.4040008
2660259247,37.76446,-122.4039821
2660259249,37.7644638,-122.4039301
2660259250,37.7644642,-122.4039228
2660259251,37.7644658,-122.4038947
2660259252,37.7644674,-122.4038467
2660259253,37.7644679,-122.4038375
2660259254,37.7644695,-122.4038064
2660259255,37.764473,-122.4037552
2660259256,37.7644732,-122.4037524
2660259257,37.7644735,-122.4037465
2660259258,37.7644813,-122.4041171
2660259259,37.7644827,-122.4040916
2660259260,37.7645031,-122.4040178
2660259261,37.7645038,-122.4040048
2660259262,37.7645052,-122.4042164
2660259264,37.7645071,-122.4041811
2660259265,37.7645377,-122.4040077
2660259266,37.764538,-122.4040019
2660259267,37.7645401,-122.4040211
2660259269,37.7645403,-122.4039294
2660259271,37.7645408,-122.404008
2660259273,37.7645411,-122.4039153
2660259275,37.7645455,-122.4038442
2660259277,37.7645463,-122.4038304
2660259280,37.7645516,-122.4037592
2660259283,37.7645521,-122.4037495
2660259286,37.7645756,-122.4040052
2660259289,37.764576,-122.4039979
2660259292,37.7645788,-122.4039428
2660259294,37.7645794,-122.4039326
2660259297,37.7645803,-122.4039187
2660259300,37.7645806,-122.4039128
2660259304,37.7645832,-122.4038578
2660259307,37.7645838,-122.4038474
2660259310,37.764586,-122.4039834
2660259313,37.7645861,-122.4038339
2660259316,37.7645865,-122.4038259
2660259320,37.7645881,-122.4039437
2660259323,37.7645888,-122.4043619
2660259326,37.7645898,-122.4038979
2660259329,37.764592,-122.4038586
2660259331,37.7645934,-122.4038102
2660259334,37.764596,-122.4037631
2660259337,37.7645983,-122.4041891
2660259341,37.7646008,-122.4041893
2660259344,37.764602,-122.4040003
2660259347,37.7646028,-122.4039849
2660259349,37.7646029,-122.4041497
2660259352,37.7646042,-122.404115
2660259355,37.7646049,-122.4041023
2660259358,37.764606,-122.403915
2660259361,37.7646068,-122.4038994
2660259364,37.7646098,-122.4041503
2660259366,37.7646117,-122.4041156
2660259369,37.7646133,-122.404103
2660259372,37.7646181,-122.4040148
2660259375,37.7646199,-122.4038288
2660259379,37.7646208,-122.4038125
2660259382,37.7646219,-122.4037556
2660259385,37.7646268,-122.4036663
2660311292,37.7641545,-122.403225
2660311293,37.7641577,-122.4031619
2660311294,37.76416,-122.4032255
2660311295,37.7641651,-122.4031252
2660311296,37.7641709,-122.403163
2660311297,37.7641728,-122.4031259
2660311298,37.7641843,-122.4028007
2660311299,37.7641936,-122.4029452
2660311300,37.7641997,-122.4029874
2660311301,37.7642009,-122.402802
2660311302,37.7642018,-122.4029458
2660311303,37.764207,-122.4030401
2660311304,37.7642081,-122.4030174
2660311306,37.7642867,-122.4030304
2660311307,37.7643038,-122.4033715
2660311308,37.7643044,-122.4033603
2660311309,37.7643299,-122.4033736
2660311310,37.7643305,-122.4033624
2660311311,37.7643381,-122.4031555
2660311312,37.7643406,-122.4026937
2660311313,37.7643402,-122.4031142
2660311314,37.7643411,-122.4026842
2660311315,37.7643413,-122.4033828
2660311316,37.7643417,-122.4033746
2660311317,37.7643466,-122.4031147
2660311318,37.7643506,-122.4030356
2660311319,37.7643555,-122.4029064
2660311320,37.764356,-122.4028959
2660311321,37.7643701,-122.4026961
2660311322,37.7643709,-122.40268
2660311323,37.764385,-122.4029088
2660311324,37.7643855,-122.4028983
2660311325,37.7643888,-122.4033866
2660311326,37.7643892,-122.4033785
2660311327,37.7643906,-122.4031597
2660311328,37.764391,-122.4031507
2660311329,37.7644476,-122.4031643
2660311330,37.7644481,-122.4031553
2660311331,37.7644653,-122.4033846
2660311332,37.7644659,-122.4033725
2660311333,37.7644866,-122.4031064
2660311334,37.7644891,-122.4030563
2660311335,37.7644913,-122.4031067
2660311336,37.7644993,-122.4030397
2660311337,37.7644986,-122.4033874
2660311338,37.7644992,-122.4033752
2660311339,37.7645023,-122.402697
2660311340,37.7645026,-122.4026907
2660311341,37.7645037,-122.4029529
2660311342,37.76451,-122.4029534
2660311343,37.7645808,-122.4034
2660311344,37.7645811,-122.403394
2660311345,37.764608,-122.4027056
2660311346,37.7646083,-122.4026993
2660311347,37.764628,-122.4034038
2660311348,37.7646283,-122.4033979
2660311349,37.764649,-122.4033825
2660311350,37.764649,-122.4032628
2660311351,37.7646508,-122.4032277
2660311352,37.7646543,-122.4033118
2660311353,37.7646567,-122.4032634
2660311354,37.7646577,-122.4033832
2660311355,37.7646585,-122.4032284
2660311356,37.7646619,-122.4030529
2660311357,37.7646613,-122.4033124
2660311358,37.7646637,-122.403018
2660311359,37.7646628,-122.4031423
2660311362,37.7646695,-122.4031428
2660311363,37.7646736,-122.4030188
2660311364,37.764674,-122.4030539
2660311365,37.7646778,-122.4029355
2660311366,37.7646827,-122.4028611
2660311367,37.7646833,-122.4028501
2660311368,37.764684,-122.402936
2660311369,37.7646878,-122.4028615
2660311370,37.7646933,-122.4028509
2660315522,37.765504,-122.4030611
2660315523,37.7659161,-122.4034994
2660315524,37.7659257,-122.4032027
2660315525,37.7659321,-122.4031033
2660315526,37.7659349,-122.4032036
2660315527,37.7659394,-122.403104
2660331805,37.7640313,-122.4023781
2660331806,37.764072,-122.4016891
2660331807,37.7643039,-122.4017111
2660331808,37.7647479,-122.4017532
2660331809,37.7648036,-122.4036716
2660331810,37.7651726,-122.4037081
2660331812,37.7654456,-122.4037352
2660336029,37.7648736,-122.4024354
2660336030,37.7649183,-122.401742
2660336031,37.7650787,-122.401751
2660336032,37.765157,-122.4024606
2660336033,37.7651684,-122.401986
2660336034,37.7659063,-122.4024874
2660379866,37.7642331,-122.4055801
2660379867,37.7642544,-122.4062802
2660379868,37.7642628,-122.4060768
2660379869,37.764266,-122.4062935
2660379870,37.7642664,-122.4062847
2660379871,37.7642666,-122.4062812
2660379872,37.7642691,-122.4060774
2660379873,37.7642704,-122.4059524
2660379874,37.7642769,-122.405953
2660379875,37.7642899,-122.4062954
2660379876,37.7642903,-122.4062866
2660379877,37.764311,-122.4062951
2660379878,37.7643113,-122.4062882
2660379879,37.7643158,-122.405587
2660379880,37.7643184,-122.4058753
2660379881,37.7643205,-122.4058424
2660379882,37.7643504,-122.4056075
2660379883,37.7643515,-122.4055861
2660379884,37.7644127,-122.4063032
2660379885,37.7644131,-122.4062963
2660379886,37.7644457,-122.4063054
2660379887,37.764446,-122.4062989
2660379888,37.7644723,-122.4062715
2660379889,37.7644734,-122.406249
2660379890,37.7644798,-122.4063081
2660379891,37.7644816,-122.4062722
2660379892,37.7644827,-122.4062497
2660417483,37.7642314,-122.406786
2660417484,37.764234,-122.406737
2660417487,37.7642408,-122.4066065
2660417488,37.7642409,-122.4072414
2660417489,37.7642496,-122.4065409
2660417490,37.7642458,-122.4071481
2660417491,37.7642629,-122.4067886
2660417492,37.7642661,-122.4067273
2660417493,37.7642768,-122.4065527
2660417495,37.7642728,-122.406543
2660417498,37.7642873,-122.4065536
2660417500,37.7642927,-122.4065443
2660417504,37.7643037,-122.4072466
2660417505,37.7643078,-122.4068263
2660417507,37.7643086,-122.4071534
2660417509,37.7643119,-122.406629
2660417511,37.7643128,-122.4067312
2660417513,37.7643121,-122.4065456
2660417515,37.7643182,-122.4066295
2660417516,37.7643219,-122.4065592
2660417518,37.7643375,-122.4068288
2660417520,37.7643396,-122.4067872
2660417522,37.7643425,-122.4071072
2660417523,37.764347,-122.4070226
2660417525,37.7643716,-122.4067899
2660417527,37.7643747,-122.4067322
2660417529,37.7643814,-122.4068077
2660417531,37.7643823,-122.406588
2660417533,37.7643835,-122.4065644
2660417534,37.7643853,-122.4067331
2660417536,37.764419,-122.4071137
2660417538,37.7644234,-122.4070291
2660417540,37.764428,-122.4068116
2660417541,37.7644319,-122.4067377
2660417542,37.7644436,-122.4067387
2660417543,37.7644512,-122.4065938
2665947454,37.7645871,-122.4072509
2665947457,37.7645968,-122.4071574
2665947459,37.7645964,-122.407246
2665947461,37.7645975,-122.4071359
2665947463,37.7645998,-122.4070921
2665947464,37.7646004,-122.4071633
2665947466,37.7646004,-122.4070685
2665947468,37.7646031,-122.4071322
2665947469,37.7646039,-122.4069994
2665947471,37.7646048,-122.4070961
2665947472,37.7646049,-122.4069729
2665947474,37.7646068,-122.4070632
2665947476,37.7646096,-122.4070069
2665947477,37.7646128,-122.4069674
2665947479,37.7646135,-122.4069528
2665947480,37.7646204,-122.4069369
2665947482,37.764618,-122.4072921
2665947484,37.7646211,-122.4072847
2665947486,37.7646261,-122.4067305
2665947488,37.7646305,-122.4067308
2665947489,37.7646335,-122.4065781
2665947491,37.7646396,-122.4072967
2665947492,37.7646327,-122.4072851
2665947494,37.7646579,-122.4072985
2665947496,37.7646635,-122.4072877
2665947497,37.7646755,-122.4071378
2665947499,37.7646769,-122.4071099
2665947500,37.7647058,-122.4073022
2665947502,37.7647003,-122.407291
2665947503,37.76473,-122.407226
2665947505,37.764731,-122.4072044
2665947507,37.7647348,-122.4069458
2665947508,37.7647247,-122.4073049
2665947510,37.7647355,-122.4069306
2665947511,37.764739,-122.4072267
2665947514,37.76474,-122.4072051
2665947516,37.7647431,-122.4071431
2665947517,37.7647452,-122.4071153
2665947519,37.7647518,-122.4065962
2665947520,37.7647523,-122.4065874
2665947522,37.7647526,-122.4069637
2665947523,37.7648026,-122.4073053
2665947525,37.7648198,-122.4069532
2665947527,37.7648958,-122.4069431
2665947528,37.7649023,-122.4068099
2665947530,37.7649043,-122.4067691
2665947532,37.7649045,-122.406878
2665947533,37.7649073,-122.4067086
2665947535,37.7649077,-122.4068103
2665947537,37.7649102,-122.4067696
2665947539,37.7649121,-122.4066102
2665947542,37.7649132,-122.406709
2665947544,37.7649214,-122.4066109
2665947546,37.7649217,-122.4066054
2665947548,37.7649321,-122.4068801
2665947550,37.764934,-122.4068406
2665947551,37.7649405,-122.4073158
2665947553,37.7649425,-122.4066126
2665947554,37.7649428,-122.406607
2665947556,37.7649558,-122.4070021
2665947558,37.7649688,-122.4068755
2665947559,37.7649704,-122.4068435
2665947561,37.7649815,-122.4066156
2665947563,37.7649816,-122.4066128
2665947564,37.7649879,-122.406877
2665947567,37.7649904,-122.4068266
2665947569,37.7650215,-122.4070072
2665947571,37.7650234,-122.4069691
2665947572,37.7650261,-122.4067652
2665947574,37.7650281,-122.4067246
2665947576,37.7650395,-122.4068305
2665947577,37.7650427,-122.4067665
2665947579,37.7650447,-122.4067259
2665947581,37.7650499,-122.4066175
2665947582,37.7650791,-122.4068846
2665947584,37.7650807,-122.4073275
2665947586,37.7650816,-122.4068327
2665947588,37.7650977,-122.4069793
2665947589,37.7651056,-122.4068867
2665947591,37.7651066,-122.4068672
2665947593,37.7651177,-122.4066397
2665947595,37.7651185,-122.4066228
2665947596,37.765149,-122.4068705
2665947598,37.7651505,-122.406841
2665947600,37.7651703,-122.4067902
2665947602,37.7651719,-122.4067557
2665947603,37.7651745,-122.4067101
2665947605,37.7651777,-122.4066444
2665947607,37.7651789,-122.4068432
2665947608,37.7651815,-122.406791
2665947610,37.7651826,-122.4069207
2665947612,37.7651827,-122.4067666
2665947614,37.7651832,-122.4067566
2665947620,37.7651843,-122.4068858
2665947622,37.7651854,-122.4067109
2665947624,37.7651869,-122.4066792
2665947625,37.7651915,-122.4068093
2665947627,37.7651936,-122.4067675
2665947629,37.7652031,-122.4068873
2665947630,37.7652068,-122.4068105
2665947632,37.7652258,-122.4071931
2665947634,37.7652321,-122.4067687
2665947635,37.7652336,-122.4067374
2665947637,37.7652357,-122.4069901
2665947639,37.7652439,-122.4069255
2665947642,37.7652491,-122.4068177
2665947643,37.7652515,-122.4067703
2665947645,37.7652519,-122.4067607
2665947647,37.7652524,-122.4073409
2665947648,37.765253,-122.406739
2665947650,37.7652532,-122.4067353
2665947652,37.7652556,-122.4066846
2665947653,37.765258,-122.4066361
2665947655,37.7652595,-122.4071958
2665947657,37.7652662,-122.4067618
2665947659,37.7652667,-122.4073144
2665947660,37.7652674,-122.4067364
2665947662,37.7652727,-122.4071889
2665947664,37.7652795,-122.4068201
2665947666,37.7652808,-122.4067929
2665947668,37.7652868,-122.4068206
2665947670,37.7652881,-122.4067935
2665947671,37.7652932,-122.4071905
2665947673,37.7652981,-122.4070877
2665947675,37.7653175,-122.4073497
2665947676,37.7653187,-122.4068413
2665947678,37.7653191,-122.4073184
2665947680,37.7653195,-122.4068232
2665947681,37.7653233,-122.407239
2665947683,37.7653256,-122.4066987
2665947685,37.7653264,-122.4071629
2665947687,37.7653284,-122.4066416
2665947688,37.7653302,-122.4070901
2665947690,37.7653342,-122.4070034
2665947693,37.7653358,-122.4072401
2665947695,37.7653364,-122.407229
2665947696,37.7653373,-122.4068427
2665947698,37.7653389,-122.4068085
2665947700,37.7653468,-122.4068274
2665947701,37.7653477,-122.4068092
2665947703,37.7653644,-122.4072434
2665947705,37.7653651,-122.4072314
2665947706,37.7653661,-122.4068289
2665947708,37.7653669,-122.4068117
2665947710,37.7653681,-122.4068936
2665947711,37.7653721,-122.4068121
2665947713,37.7653775,-122.4067027
2665947715,37.7653781,-122.4066888
2665947717,37.7653801,-122.4072447
2665947719,37.7653807,-122.4072325
2665947721,37.7653873,-122.4071677
2665947722,37.7653893,-122.4071272
2665947724,37.765393,-122.4072335
2665947726,37.7653934,-122.4072251
2665947728,37.7654101,-122.4072265
2665947729,37.7654112,-122.4072066
2665947731,37.7654146,-122.4071292
2665947733,37.7654154,-122.4071135
2665947734,37.7654168,-122.4067028
2665947736,37.7654173,-122.4066919
2665947738,37.7654283,-122.4068983
2665947739,37.7654292,-122.4068811
2665947742,37.7654378,-122.4067854
2665947744,37.7654417,-122.4067047
2665947745,37.7654474,-122.4069024
2665947747,37.7654484,-122.4068826
2665947749,37.7654531,-122.4067866
2665947750,37.765457,-122.4067065
2665947752,37.765467,-122.4071592
2665947754,37.7654684,-122.4073625
2665947755,37.765469,-122.4071177
2665947757,37.7654739,-122.4070145
2665947759,37.7654756,-122.4072265
2665947760,37.7654764,-122.4072121
2665947762,37.7654851,-122.4067087
2665947764,37.7654857,-122.4066972
2665947765,37.7655024,-122.406826
2665947768,37.7655034,-122.406807
2665947770,37.7655063,-122.4072291
2665947771,37.7655075,-122.4069071
2665947773,37.7655084,-122.4071887
2665947775,37.7655096,-122.4071625
2665947776,37.7655116,-122.4068267
2665947778,37.7655126,-122.4068077
2665947780,37.7655173,-122.4068743
2665947781,37.7655181,-122.4066998
2665947783,37.7655248,-122.4067192
2665947786,37.7655558,-122.40737
2665947789,37.765565,-122.4071934
2665947791,37.7655656,-122.4068783
2665947794,37.7655732,-122.406723
2665947798,37.7655741,-122.4068924
2665947800,37.7655782,-122.4072623
2665947802,37.7655791,-122.4067924
2665947804,37.7655797,-122.4073749
2665947805,37.7655815,-122.4071944
2665947807,37.7655817,-122.4067401
2665947809,37.7655851,-122.406672
2665947810,37.7655852,-122.4067929
2665947812,37.7655852,-122.4072629
2665947814,37.765586,-122.4067767
2665947815,37.7655966,-122.4067776
2665947816,37.7655984,-122.4067415
2665947817,37.7656145,-122.406905
2665947818,37.765615,-122.4068957
2665947820,37.7656297,-122.4066756
2665947821,37.7656301,-122.4066671
2665947822,37.765637,-122.4069068
2665947823,37.7656382,-122.406882
2665947824,37.7656585,-122.4066779
2665947825,37.765659,-122.4066694
2665947826,37.765696,-122.4073385
2665947827,37.7657015,-122.4073844
2665947828,37.7657027,-122.4072037
2665947829,37.7657037,-122.4073391
2665947830,37.7657109,-122.4070326
2665947831,37.7657121,-122.4066822
2665947833,37.7657124,-122.4066756
2665947835,37.7657204,-122.4068885
2665947837,37.7657216,-122.4068637
2665947838,37.7657319,-122.4068258
2665947840,37.7657327,-122.4068097
2665947842,37.7657342,-122.4067813
2665947843,37.765735,-122.4067659
2665947850,37.7657364,-122.4067384
2665947852,37.7657373,-122.4067194
2665947853,37.7657383,-122.406865
2665947854,37.7657402,-122.4068265
2665947855,37.765741,-122.4068104
2665947857,37.7657424,-122.4067819
2665947858,37.7657432,-122.4067665
2665947859,37.7657446,-122.4067391
2665947860,37.7657455,-122.4067201
2665947861,37.7657476,-122.4066784
2667031657,37.7646369,-122.4080099
2667031659,37.7646379,-122.4079909
2667031661,37.7647696,-122.4080216
2667031663,37.7647706,-122.4080026
2667034278,37.7653509,-122.4080062
2667034279,37.7653583,-122.4078985
2667034281,37.7653618,-122.4080072
2667034283,37.7653679,-122.4078994
2667034285,37.765463,-122.4079079
2667034287,37.765476,-122.407909
2667034289,37.7654931,-122.4078165
2667043727,37.7652816,-122.4083305
2667043728,37.7652933,-122.4081426
2667043729,37.7653555,-122.4083681
2667043730,37.7653697,-122.4081227
2667059480,37.7643495,-122.4111911
2667059482,37.7643548,-122.4111026
2667059484,37.7643553,-122.4109189
2667059487,37.7643577,-122.4108778
2667059489,37.7643584,-122.4108657
2667059491,37.7643598,-122.4110184
2667059492,37.7643609,-122.410824
2667059495,37.7643616,-122.4108118
2667059497,37.7643627,-122.411004
2667059504,37.764364,-122.4107717
2667059506,37.7643653,-122.4109605
2667059508,37.7643654,-122.4109333
2667059510,37.7643662,-122.4109199
2667059512,37.7643688,-122.4108789
2667059514,37.7643695,-122.4108667
2667059516,37.7643713,-122.4110146
2667059518,37.7643719,-122.4110049
2667059520,37.7643723,-122.410825
2667059522,37.764373,-122.4108128
2667059524,37.7643738,-122.4107726
2667059525,37.7643757,-122.4109615
2667059526,37.7643772,-122.4109344
2667059527,37.7643848,-122.410575
2667059528,37.7644649,-122.4110283
2667059529,37.7644652,-122.4110235
2667059530,37.7645111,-122.4110327
2667059531,37.7645128,-122.4110048
2667059532,37.7645471,-122.4112098
2667059533,37.7645523,-122.4111214
2667059534,37.7645564,-122.411009
2667059535,37.7645598,-122.4109515
2667059536,37.7645661,-122.4111227
2667059537,37.764569,-122.4110739
2667059538,37.7646306,-122.4110798
2667059539,37.7646327,-122.4110443
2667059540,37.7646407,-122.410959
2667059541,37.7646501,-122.4107985
2667059542,37.7646509,-122.4107861
2667059543,37.7646598,-122.4106258
2667059544,37.7646612,-122.4105996
2667059545,37.7646668,-122.4106264
2667059546,37.7646704,-122.4105593
2667059547,37.7646763,-122.4108269
2667059548,37.7646783,-122.4107885
2667059549,37.764708,-122.4108297
2667059550,37.7647102,-122.4107889
2667059551,37.764721,-122.4107898
2667059552,37.7647331,-122.4105647
2667059553,37.7647438,-122.4108703
2667059554,37.7647484,-122.4107925
2667059555,37.7647819,-122.4108739
2667059556,37.7647842,-122.4108358
2667059557,37.7647996,-122.4105756
2667059558,37.7647998,-122.4105712
2667059559,37.7648516,-122.4108422
2667059560,37.7648542,-122.410799
2667059561,37.764867,-122.4105819
2667059562,37.7648678,-122.4105698
2667059563,37.7648729,-122.4105703
2667059564,37.7648734,-122.4105615
2667059565,37.7648866,-122.4108776
2667059566,37.7648911,-122.4108025
2667059567,37.7648998,-122.4105735
2667059568,37.7649003,-122.4105641
2667059569,37.7649092,-122.4105744
2667059570,37.7649098,-122.410565
2667059571,37.7649191,-122.4108807
2667059572,37.7649255,-122.4107723
2667059573,37.7649376,-122.4105676
2667059574,37.7649385,-122.4105535
2667059575,37.7649859,-122.4106162
2667059576,37.7649894,-122.4105583
2667059577,37.7649951,-122.4107789
2667059578,37.7649989,-122.4107155
2667059579,37.7650018,-122.4106656
2667059580,37.7650047,-122.410618
2667059581,37.7650095,-122.4106663
2667059582,37.7650152,-122.41075
2667059583,37.7650154,-122.410566
2667059584,37.7650172,-122.4107172
2667059585,37.7650525,-122.4105776
2667059586,37.7650529,-122.4105696
2667059587,37.765055,-122.4107538
2667059588,37.765057,-122.4107198
2667059589,37.7650607,-122.4107788
2667059590,37.7650642,-122.4107205
2667059591,37.7650725,-122.4105795
2667059592,37.7650733,-122.4105659
2667059593,37.7650786,-122.4108224
2667059594,37.765081,-122.4107807
2667059595,37.7650926,-122.4108357
2667059596,37.7650933,-122.4108238
2667059597,37.7651167,-122.410838
2667059598,37.7651201,-122.4107821
2667059599,37.7651302,-122.4108222
2667059600,37.7651325,-122.4107833
2667059601,37.765145,-122.4105727
2667059602,37.7651659,-122.4108663
2667059603,37.7651683,-122.4108258
2667059604,37.7651831,-122.4107213
2667059605,37.765184,-122.4107063
2667059606,37.7651968,-122.4108692
2667059607,37.7651973,-122.4107679
2667059608,37.7652,-122.4107229
2667059609,37.7652028,-122.4107684
2667059610,37.7652063,-122.4107084
2667059611,37.765214,-122.4105792
2667059612,37.7652468,-122.4107199
2667059613,37.7652514,-122.4106431
2667059614,37.7652724,-122.4107439
2667059615,37.7652736,-122.4107224
2667059616,37.7652758,-122.4106454
2667059617,37.76528,-122.4105757
2667059618,37.7653082,-122.4105784
2667059619,37.7653089,-122.4105662
2667059620,37.7653351,-122.410581
2667059621,37.7653358,-122.4105688
2667059622,37.7653574,-122.4105831
2667059623,37.7653581,-122.4105709
2667059624,37.7653829,-122.4105839
2667059625,37.7653836,-122.4105733
2667059626,37.7654081,-122.4105863
2667059627,37.7654087,-122.4105757
2667059628,37.7654288,-122.4107588
