gran,kernel_size,threshold,selectivity,shift,f1_score
47.0,4.0,0.6889041095890411,1.6263013698630138,-16.0,0.12382495831554358
47.0,7.0,0.09438356164383561,2.407123287671233,22.0,0.5337607987418795
25.0,8.0,0.7617808219178083,2.7272602739726026,-2.0,0.21050548739459843
2.0,5.0,0.13273972602739725,3.812602739726027,0.0,0.3161920221021646
8.0,6.0,0.32643835616438355,3.1957534246575343,28.0,0.10523318762011828
38.0,5.0,0.6754794520547945,0.3223287671232877,-11.0,0.3073756707912919
31.0,4.0,0.5335616438356164,0.416027397260274,0.0,0.48067345258239785
36.0,6.0,0.8538356164383561,1.189041095890411,20.0,0.36237601711843354
36.0,3.0,0.47027397260273973,3.226986301369863,22.0,0.42118786607597203
12.0,1.0,0.41465753424657537,3.3206849315068494,7.0,0.3181772569690447
6.0,4.0,0.5949315068493151,1.431095890410959,11.0,0.23569867983390014
32.0,5.0,0.9593150684931506,0.35356164383561645,-8.0,0.1273417118607434
35.0,3.0,0.173013698630137,0.4004109589041096,1.0,0.40277912158465595
2.0,2.0,0.5086301369863013,2.875616438356164,6.0,0.1585156169031624
30.0,7.0,0.5047945205479452,1.79027397260274,-20.0,0.14534798859774992
6.0,6.0,0.9708219178082191,1.5326027397260276,1.0,0.07998738403919688
6.0,2.0,0.3628767123287671,2.9615068493150685,-4.0,0.2627980136327506
18.0,4.0,0.3475342465753425,3.3597260273972602,24.0,0.210396815691813
16.0,5.0,0.8193150684931507,3.390958904109589,8.0,0.19525848539416024
5.0,1.0,0.37246575342465754,2.282191780821918,-28.0,0.10287522017669154
28.0,1.0,0.14232876712328768,3.3597260273972602,27.0,0.38842356393534927
33.0,1.0,0.38397260273972605,0.213013698630137,19.0,0.4420234040042344
40.0,6.0,0.8902739726027398,0.5019178082191781,-13.0,0.13838983422662163
43.0,7.0,0.7061643835616438,3.8438356164383563,-30.0,0.06770144412888826
41.0,8.0,0.5297260273972603,1.4389041095890411,21.0,0.5170717652435602
38.0,4.0,0.825068493150685,3.273835616438356,-18.0,0.05441259407513142
14.0,8.0,0.44726027397260276,2.1494520547945206,-8.0,0.2577019061632227
10.0,7.0,0.4415068493150685,1.798082191780822,-9.0,0.2539212409252143
21.0,1.0,0.8461643835616438,0.8532876712328767,25.0,0.19246082360185798
7.0,8.0,0.45493150684931505,3.1957534246575343,-31.0,0.0811916410917151
6.0,7.0,0.4319178082191781,3.4456164383561645,-14.0,0.1392537276690537
11.0,4.0,0.2784931506849315,2.875616438356164,15.0,0.2888318056697181
11.0,4.0,0.17684931506849316,3.8516438356164384,-7.0,0.2774178525847265
14.0,3.0,0.7694520547945205,3.063013698630137,-30.0,0.04953538738786253
40.0,5.0,0.545068493150685,1.595068493150685,12.0,0.4780278712764289
39.0,7.0,0.943972602739726,0.6736986301369864,28.0,0.28620191436903086
42.0,2.0,0.6467123287671233,1.3764383561643836,-16.0,0.1455754325878939
11.0,4.0,0.5143835616438356,0.11931506849315068,25.0,0.3327110009697824
40.0,8.0,0.3110958904109589,1.837123287671233,30.0,0.46670781020328855
26.0,6.0,0.85,1.3998630136986303,-15.0,0.09832623504117805
20.0,1.0,0.2804109589041096,3.117671232876712,-24.0,0.1356101474457584
47.0,4.0,0.897945205479452,3.351917808219178,9.0,0.19861830130924912
20.0,2.0,0.06561643835616437,3.7813698630136985,22.0,0.37600727877237516
17.0,8.0,0.7732876712328767,0.04123287671232877,1.0,0.43171692250273225
16.0,5.0,0.5278082191780822,1.673150684931507,6.0,0.4234099494738385
20.0,2.0,0.6812328767123288,3.7735616438356163,-30.0,0.055414651550408305
10.0,1.0,0.9190410958904109,1.6106849315068494,-11.0,0.06025972685178529
25.0,8.0,0.4913698630136986,1.1656164383561645,-2.0,0.39665557515271027
7.0,6.0,0.0732876712328767,1.1656164383561645,-3.0,0.5647762672044511
3.0,7.0,0.5987671232876712,3.757945205479452,-19.0,0.07363179382949196
44.0,8.0,0.7771232876712328,1.673150684931507,-1.0,0.22832325157486788
43.0,2.0,0.12123287671232875,2.0791780821917807,-5.0,0.35882013669438934
9.0,1.0,0.5853424657534246,2.6491780821917805,28.0,0.07465650423325276
14.0,2.0,0.10780821917808218,3.515890410958904,24.0,0.2406702666572391
8.0,7.0,0.5757534246575342,3.953150684931507,-13.0,0.11099884894131153
45.0,3.0,0.8845205479452055,0.9235616438356165,0.0,0.21984785355784292
20.0,8.0,0.15767123287671234,1.8293150684931507,-32.0,0.15720144095488955
6.0,1.0,0.6332876712328767,2.7663013698630134,-13.0,0.09413689373057502
5.0,8.0,0.6006849315068493,2.750684931506849,18.0,0.11006365621704624
7.0,8.0,0.9842465753424657,0.36136986301369867,5.0,0.1312428630856294
8.0,4.0,0.2516438356164383,3.4143835616438354,10.0,0.3028077644931123
13.0,8.0,0.8826027397260274,2.266575342465753,28.0,0.05689270033027704
5.0,8.0,0.1941095890410959,3.3363013698630137,9.0,0.31413902179727077
9.0,1.0,0.7598630136986302,3.5627397260273974,-21.0,0.05067888919369201
27.0,1.0,0.5949315068493151,3.508082191780822,-3.0,0.2060639345071712
12.0,6.0,0.803972602739726,0.7439726027397261,-26.0,0.10771518036308442
29.0,6.0,0.5278082191780822,0.05684931506849315,0.0,0.36207945393689905
5.0,2.0,0.6754794520547945,1.5872602739726027,-13.0,0.12696282831467046
44.0,1.0,0.8231506849315069,0.9235616438356165,-13.0,0.12899729001053192
13.0,8.0,0.3628767123287671,0.17397260273972603,-19.0,0.3160845260591686
45.0,6.0,0.0732876712328767,2.9224657534246576,5.0,0.46109942136069265
21.0,4.0,0.09246575342465753,2.0323287671232877,-11.0,0.3351852861743431
27.0,8.0,0.966986301369863,3.4924657534246575,-8.0,0.042572026305688654
12.0,5.0,0.7598630136986302,0.8064383561643836,-4.0,0.29039461669489425
21.0,6.0,0.6313698630136987,3.633013698630137,27.0,0.13878131481436423
36.0,7.0,0.0426027397260274,3.0083561643835615,8.0,0.52745735424153
19.0,8.0,0.5527397260273973,2.453972602739726,27.0,0.17003376653427008
25.0,4.0,0.3034246575342466,1.2983561643835617,-8.0,0.34540135339135675
3.0,6.0,0.14808219178082194,1.9230136986301372,6.0,0.4297922488573688
28.0,8.0,0.7291780821917808,1.3842465753424658,20.0,0.3824906898452815
32.0,2.0,0.21136986301369864,1.0797260273972604,-9.0,0.3590686740169927
9.0,1.0,0.9286301369863014,1.6263013698630138,-9.0,0.0603585601957276
25.0,2.0,0.21328767123287673,1.6106849315068494,4.0,0.5205205345604018
20.0,8.0,0.8672602739726027,3.3753424657534246,10.0,0.19704577214657107
5.0,2.0,0.45493150684931505,2.266575342465753,8.0,0.2446942085626845
32.0,6.0,0.45301369863013696,3.5627397260273974,-10.0,0.1680338541965153
28.0,4.0,0.43575342465753425,3.461232876712329,27.0,0.2861627766397609
