0,1,2
406871,"[-122.416133, 37.769668]",A-3838012
403131,"[-122.402997, 37.752501]",A-3839381
401820,"[-122.416885, 37.769581]",A-3840203
406871,"[-122.416133, 37.769668]",A-3840321
403131,"[-122.402997, 37.752501]",A-3841220
425281,"[-122.423413, 37.731566]",A-3841278
401018,"[-122.414904, 37.732277]",A-3842447
401516,"[-122.405846, 37.76181]",A-3842484
401018,"[-122.41491, 37.73229]",A-3842598
425281,"[-122.423413, 37.731566]",A-3842608
403131,"[-122.402997, 37.752501]",A-3844106
400231,"[-122.395851, 37.767668]",A-3844108
400318,"[-122.430731, 37.732167]",A-3848220
400318,"[-122.430734, 37.732175]",A-3848221
403132,"[-122.40282, 37.753134]",A-3848327
401516,"[-122.405865, 37.761823]",A-3848338
403131,"[-122.402997, 37.752501]",A-3851951
401277,"[-122.407848, 37.740299]",A-3852053
425246,"[-122.412227, 37.73313]",A-3852221
401277,"[-122.405578, 37.743949]",A-3852246
401516,"[-122.405865, 37.761823]",A-3853650
401516,"[-122.405846, 37.76181]",A-3853658
401277,"[-122.405635, 37.743917]",A-3853687
403132,"[-122.40282, 37.753134]",A-3853779
400397,"[-122.446015, 37.726304]",A-3855001
416144,"[-122.469653, 37.791867]",A-3855096
401820,"[-122.416885, 37.769581]",A-3855121
401486,"[-122.423836, 37.731355]",A-3855152
401486,"[-122.423836, 37.731359]",A-3855162
401277,"[-122.405635, 37.743917]",A-3855169
425281,"[-122.423413, 37.731566]",A-3855241
425281,"[-122.423414, 37.731572]",A-3855245
401018,"[-122.414904, 37.732277]",A-3858278
401018,"[-122.414908, 37.732288]",A-3858286
401277,"[-122.405578, 37.743949]",A-3858300
401277,"[-122.405635, 37.743917]",A-3858301
401405,"[-122.410764, 37.769302]",A-3859492
401405,"[-122.410764, 37.769291]",A-3859521
425281,"[-122.423413, 37.731566]",A-3859584
401277,"[-122.405578, 37.743949]",A-3859601
401357,"[-122.402749, 37.727319]",A-3860858
401357,"[-122.402755, 37.727328]",A-3860867
403131,"[-122.403029, 37.752491]",A-3861014
401410,"[-122.403612, 37.756806]",A-3861054
401410,"[-122.40358, 37.756828]",A-3861075
403132,"[-122.40282, 37.753134]",A-3862127
401277,"[-122.405578, 37.743949]",A-3862128
401018,"[-122.414908, 37.732288]",A-3862309
400397,"[-122.446015, 37.726304]",A-3862313
401018,"[-122.414908, 37.732288]",A-3862321
401018,"[-122.414904, 37.732277]",A-3862333
401516,"[-122.405846, 37.76181]",A-3862350
403131,"[-122.403029, 37.752491]",A-3863519
403132,"[-122.40282, 37.753134]",A-3863540
401405,"[-122.410764, 37.769302]",A-3863653
401405,"[-122.410764, 37.769291]",A-3863702
401516,"[-122.405846, 37.76181]",A-3864786
401516,"[-122.40578, 37.76197]",A-3864801
401516,"[-122.405846, 37.76181]",A-3865519
416144,"[-122.469653, 37.791867]",A-3867280
406871,"[-122.416133, 37.769668]",A-3868054
403131,"[-122.402997, 37.752501]",A-3868097
400318,"[-122.4397, 37.73005]",A-3868120
400318,"[-122.43918, 37.73007]",A-3868129
403131,"[-122.40303, 37.75241]",A-3869281
401277,"[-122.405578, 37.743949]",A-3869288
402817,"[-122.36764, 37.80771]",A-3869321
401018,"[-122.414904, 37.732277]",A-3871722
400231,"[-122.39244, 37.75621]",A-3873002
416144,"[-122.469653, 37.791867]",A-3873146
401516,"[-122.405846, 37.76181]",A-3874196
401357,"[-122.402749, 37.727319]",A-3874273
403131,"[-122.402997, 37.752501]",A-3874278
401516,"[-122.405846, 37.76181]",A-3874306
401277,"[-122.405635, 37.743917]",A-3875930
401277,"[-122.405635, 37.743917]",A-3877108
401277,"[-122.405578, 37.743949]",A-3877129
401357,"[-122.401464, 37.72401]",A-3878276
401277,"[-122.407848, 37.740299]",A-3878301
403131,"[-122.403029, 37.752491]",A-3878397
416144,"[-122.469653, 37.791867]",A-3878445
416144,"[-122.469631, 37.791872]",A-3878460
403131,"[-122.403029, 37.752491]",A-3878467
403131,"[-122.402997, 37.752501]",A-3878473
400318,"[-122.439501, 37.729942]",A-3879515
400318,"[-122.439597, 37.729911]",A-3881008
401277,"[-122.405578, 37.743949]",A-3881073
403132,"[-122.40282, 37.753134]",A-3881191
404648,"[-122.448457, 37.719141]",A-3882264
403131,"[-122.402997, 37.752501]",A-3882282
401018,"[-122.414904, 37.732277]",A-3882315
400231,"[-122.395851, 37.767668]",A-3882329
401277,"[-122.405578, 37.743949]",A-3882386
401277,"[-122.405635, 37.743917]",A-3882405
400318,"[-122.439501, 37.729942]",A-3883310
400318,"[-122.43219, 37.73203]",A-3886184
400231,"[-122.39235, 37.76083]",A-3886769
402817,"[-122.367319, 37.807987]",A-3889322
401277,"[-122.40528, 37.74446]",A-3889972
404648,"[-122.450798, 37.714633]",A-3889984
401516,"[-122.40499, 37.763641]",A-3898185
401819,"[-122.42314, 37.77159]",A-3898198
403131,"[-122.403139, 37.754331]",A-3899929
401277,"[-122.40528, 37.74446]",A-3905125
401819,"[-122.421853, 37.770444]",A-3905128
400231,"[-122.39235, 37.76083]",A-3905842
403131,"[-122.40301, 37.75254]",A-3906407
402814,"[-122.384274, 37.791986]",A-3911198
401516,"[-122.40578, 37.76197]",A-3913094
402817,"[-122.36735, 37.807958]",A-3915059
400397,"[-122.44624, 37.72604]",A-3915068
400746,"[-122.44823, 37.72124]",A-3915092
404648,"[-122.45152, 37.71403]",A-3917754
401516,"[-122.40578, 37.76197]",A-3918564
401410,"[-122.403149, 37.754482]",A-3924097
400318,"[-122.4394, 37.73016]",A-3926627
402815,"[-122.375949, 37.799881]",A-3926631
401516,"[-122.40578, 37.76197]",A-3926649
403132,"[-122.40279, 37.752755]",A-3931402
401358,"[-122.40167, 37.7251]",A-3932842
401516,"[-122.40578, 37.76197]",A-3935335
403131,"[-122.403044, 37.75334]",A-3938625
402814,"[-122.38756, 37.7889]",A-3939662
400231,"[-122.39235, 37.76083]",A-3939722
401358,"[-122.401332, 37.724126]",A-3939738
403131,"[-122.40301, 37.75254]",A-3940588
401277,"[-122.40528, 37.74446]",A-3940660
402817,"[-122.36764, 37.80771]",A-3941671
400231,"[-122.39235, 37.76083]",A-3941699
406871,"[-122.41565, 37.769662]",A-3941775
403132,"[-122.40279, 37.752755]",A-3945406
402817,"[-122.36782, 37.80754]",A-3945452
402814,"[-122.38756, 37.7889]",A-3946412
401516,"[-122.40578, 37.76197]",A-3949843
401795,"[-122.398971, 37.717095]",A-3949890
403131,"[-122.403771, 37.749529]",A-3952988
416144,"[-122.46956, 37.792807]",A-3952989
402814,"[-122.38756, 37.7889]",A-3954455
401516,"[-122.40578, 37.76197]",A-3954469
401486,"[-122.42359, 37.73137]",A-3955451
400318,"[-122.43918, 37.73007]",A-3960185
400318,"[-122.43918, 37.73007]",A-3960208
401358,"[-122.40167, 37.7251]",A-3965811
402817,"[-122.367765, 37.807592]",A-3968058
404648,"[-122.45152, 37.71403]",A-3968846
402817,"[-122.36764, 37.80771]",A-3969668
401277,"[-122.405582, 37.743991]",A-3969689
401516,"[-122.406113, 37.759617]",A-3970825
401819,"[-122.42337, 37.77195]",A-3972241
402817,"[-122.3674, 37.80791]",A-3973907
403132,"[-122.402804, 37.753157]",A-3975864
402817,"[-122.367319, 37.807987]",A-3976493
402817,"[-122.36764, 37.80771]",A-3980687
404648,"[-122.45152, 37.71403]",A-3980709
402814,"[-122.385828, 37.790517]",A-3980718
425246,"[-122.4141, 37.73235]",A-3983970
403131,"[-122.40301, 37.75254]",A-3984733
403132,"[-122.40279, 37.752755]",A-3986843
400318,"[-122.43219, 37.73203]",A-3986851
401277,"[-122.407899, 37.740066]",A-3990540
403131,"[-122.40301, 37.75254]",A-3992705
402817,"[-122.36764, 37.80771]",A-3993464
401357,"[-122.40134, 37.72362]",A-3994260
402817,"[-122.367319, 37.807987]",A-3995099
400746,"[-122.44822, 37.72135]",A-3996326
401277,"[-122.407899, 37.740066]",A-3996975
402817,"[-122.36764, 37.80771]",A-3997643
401357,"[-122.40118, 37.72324]",A-4000532
401277,"[-122.405587, 37.743984]",A-4001590
400156,"[-122.446342, 37.725597]",A-4004301
401486,"[-122.42359, 37.73137]",A-4004320
425246,"[-122.4141, 37.73235]",A-4004865
402816,"[-122.369939, 37.805551]",A-4004891
402814,"[-122.380899, 37.795181]",A-4008197
402817,"[-122.36764, 37.80771]",A-4008199
401277,"[-122.407585, 37.741176]",A-4008653
404528,"[-122.39609, 37.71269]",A-4010430
403132,"[-122.402799, 37.753061]",A-4010441
400318,"[-122.43918, 37.73007]",A-4010882
402816,"[-122.36994, 37.80555]",A-4011384
402817,"[-122.36764, 37.80771]",A-4013561
401277,"[-122.40782, 37.74041]",A-4015250
401277,"[-122.40505, 37.74492]",A-4015786
402817,"[-122.36764, 37.80771]",A-4019251
401358,"[-122.401318, 37.724089]",A-4019486
402817,"[-122.36764, 37.80771]",A-4019848
403132,"[-122.40279, 37.752755]",A-4020873
402817,"[-122.36764, 37.80771]",A-4020894
401358,"[-122.40167, 37.7251]",A-4021280
401277,"[-122.40505, 37.74492]",A-4021804
403131,"[-122.403139, 37.754331]",A-4022351
425246,"[-122.4141, 37.73235]",A-4025181
400397,"[-122.446041, 37.726279]",A-4025535
401277,"[-122.405461, 37.744158]",A-4026295
404648,"[-122.45152, 37.71403]",A-4026300
403132,"[-122.40279, 37.752755]",A-4026819
402816,"[-122.369939, 37.805551]",A-4030594
402817,"[-122.36764, 37.80771]",A-4031228
402817,"[-122.36764, 37.80771]",A-4031702
425246,"[-122.4141, 37.73235]",A-4032071
402817,"[-122.367447, 37.80787]",A-4033578
400231,"[-122.39599, 37.76778]",A-4034026
401516,"[-122.40578, 37.76197]",A-4035624
401516,"[-122.40566, 37.76215]",A-4036054
402816,"[-122.372163, 37.803451]",A-4036106
402817,"[-122.36764, 37.80771]",A-4036125
401358,"[-122.401277, 37.723988]",A-4036149
400231,"[-122.395582, 37.767101]",A-4037081
400318,"[-122.43918, 37.73007]",A-4037712
401277,"[-122.40564, 37.74391]",A-4038621
403131,"[-122.40301, 37.75254]",A-4039122
401516,"[-122.40578, 37.76197]",A-4041414
402817,"[-122.36764, 37.80771]",A-4045545
400397,"[-122.44624, 37.72604]",A-4047923
403131,"[-122.40301, 37.75254]",A-4048872
402817,"[-122.36764, 37.80771]",A-4049375
401410,"[-122.403731, 37.757011]",A-4051996
401486,"[-122.42359, 37.73137]",A-4052571
401486,"[-122.42359, 37.73137]",A-4053475
400318,"[-122.43918, 37.73007]",A-4055090
403131,"[-122.40301, 37.75254]",A-4055101
403131,"[-122.40301, 37.75254]",A-4055990
425281,"[-122.42329, 37.73158]",A-4056282
425246,"[-122.4141, 37.73235]",A-4057517
402815,"[-122.372979, 37.802681]",A-4060398
401516,"[-122.40578, 37.76197]",A-4062074
425246,"[-122.4141, 37.73235]",A-4062621
400231,"[-122.39235, 37.76083]",A-4063233
402814,"[-122.387287, 37.789147]",A-4063950
402817,"[-122.36764, 37.80771]",A-4064457
403131,"[-122.40301, 37.75254]",A-4065100
402817,"[-122.36764, 37.80771]",A-4065383
401277,"[-122.40505, 37.74492]",A-4065817
400746,"[-122.44822, 37.72135]",A-4067879
401405,"[-122.411176, 37.769357]",A-4067900
402817,"[-122.36764, 37.80771]",A-4071472
403131,"[-122.403014, 37.752706]",A-4071478
425246,"[-122.4141, 37.73235]",A-4073170
401277,"[-122.40505, 37.74492]",A-4075419
402816,"[-122.368375, 37.80702]",A-4076030
416144,"[-122.469671, 37.792115]",A-4076037
402817,"[-122.36764, 37.80771]",A-4079549
402816,"[-122.368902, 37.806525]",A-4079562
401516,"[-122.40578, 37.76197]",A-4081059
402817,"[-122.36764, 37.80771]",A-4081076
402817,"[-122.36764, 37.80771]",A-4082711
425246,"[-122.41368, 37.73251]",A-4083376
401516,"[-122.40578, 37.76197]",A-4084315
401486,"[-122.42359, 37.73137]",A-4086935
402815,"[-122.372979, 37.802681]",A-4087368
402817,"[-122.36764, 37.80771]",A-4088934
402817,"[-122.36764, 37.80771]",A-4089572
400397,"[-122.445426, 37.726934]",A-4091835
401405,"[-122.411119, 37.769351]",A-4091909
400318,"[-122.43918, 37.73007]",A-4093327
403132,"[-122.402924, 37.754354]",A-4093872
403131,"[-122.403046, 37.753364]",A-4097642
401405,"[-122.410995, 37.769334]",A-4098398
401405,"[-122.410837, 37.769312]",A-4098399
425246,"[-122.4141, 37.73235]",A-4100381
401277,"[-122.405772, 37.743742]",A-4100982
401358,"[-122.401553, 37.724733]",A-4100987
403131,"[-122.40301, 37.75254]",A-4102404
403131,"[-122.40301, 37.75254]",A-4102407
403131,"[-122.40301, 37.75254]",A-4102410
404647,"[-122.454055, 37.711918]",A-4102420
401358,"[-122.40167, 37.7251]",A-4104425
403131,"[-122.40301, 37.75254]",A-4104440
401486,"[-122.42359, 37.73137]",A-4106536
400231,"[-122.39624, 37.76759]",A-4106541
403131,"[-122.40301, 37.75254]",A-4107705
402816,"[-122.368449, 37.806951]",A-4108405
400318,"[-122.43918, 37.73007]",A-4110231
400318,"[-122.43918, 37.73007]",A-4110237
400318,"[-122.43918, 37.73007]",A-4110245
401277,"[-122.407421, 37.741519]",A-4111748
402817,"[-122.36764, 37.80771]",A-4111790
403131,"[-122.403139, 37.754331]",A-4113099
401486,"[-122.42359, 37.73137]",A-4114237
400231,"[-122.39235, 37.76083]",A-4114246
403131,"[-122.40301, 37.75254]",A-4114255
403132,"[-122.40279, 37.752755]",A-4115655
401516,"[-122.40578, 37.76197]",A-4116072
401277,"[-122.40505, 37.74492]",A-4116804
403131,"[-122.40301, 37.75254]",A-4123313
402814,"[-122.38702, 37.78939]",A-4124067
402817,"[-122.36764, 37.80771]",A-4125403
425246,"[-122.41368, 37.73251]",A-4125947
402814,"[-122.38756, 37.7889]",A-4126600
401357,"[-122.40134, 37.72362]",A-4127639
400231,"[-122.40091, 37.77468]",A-4128423
401486,"[-122.42359, 37.73137]",A-4128425
400746,"[-122.44822, 37.72135]",A-4129441
403131,"[-122.403028, 37.75309]",A-4132375
400318,"[-122.43918, 37.73007]",A-4132393
401277,"[-122.4056, 37.743966]",A-4133409
401357,"[-122.401596, 37.724274]",A-4140077
403132,"[-122.403265, 37.750392]",A-4140085
406871,"[-122.41621, 37.76969]",A-4141596
406871,"[-122.415162, 37.76965]",A-4141597
403131,"[-122.40301, 37.75254]",A-4143379
402815,"[-122.375951, 37.799879]",A-4146473
403131,"[-122.403049, 37.753421]",A-4148728
425246,"[-122.4141, 37.73235]",A-4149712
401277,"[-122.40505, 37.74492]",A-4150232
425246,"[-122.411624, 37.733389]",A-4150741
402817,"[-122.367652, 37.807699]",A-4150744
401277,"[-122.40505, 37.74492]",A-4150768
402817,"[-122.36764, 37.80771]",A-4150771
403131,"[-122.403062, 37.753548]",A-4151906
402816,"[-122.371353, 37.804216]",A-4153639
402817,"[-122.36764, 37.80771]",A-4153658
401277,"[-122.407493, 37.74138]",A-4156035
403131,"[-122.40301, 37.75254]",A-4157946
402817,"[-122.36764, 37.80771]",A-4159054
425246,"[-122.4141, 37.73235]",A-4159602
425246,"[-122.414015, 37.732382]",A-4160937
403132,"[-122.402801, 37.753124]",A-4163387
401410,"[-122.403147, 37.754446]",A-4163844
401357,"[-122.40118, 37.72324]",A-4163855
400397,"[-122.44624, 37.72604]",A-4163864
403131,"[-122.40301, 37.75254]",A-4164364
400231,"[-122.39599, 37.76778]",A-4165488
401516,"[-122.40578, 37.76197]",A-4166141
400318,"[-122.43219, 37.73203]",A-4168769
404648,"[-122.44843, 37.719503]",A-4169506
400318,"[-122.4394, 37.73016]",A-4169528
403131,"[-122.403074, 37.751852]",A-4170282
402817,"[-122.36764, 37.80771]",A-4170588
400318,"[-122.43918, 37.73007]",A-4171339
400231,"[-122.39235, 37.76083]",A-4171866
401516,"[-122.40578, 37.76197]",A-4172470
403132,"[-122.403302, 37.750278]",A-4173121
422197,"[-122.45544, 37.71093]",A-4175502
401277,"[-122.407899, 37.740066]",A-4176504
401277,"[-122.407899, 37.740066]",A-4176505
401277,"[-122.407899, 37.740066]",A-4176507
401277,"[-122.405591, 37.743977]",A-4176525
400397,"[-122.44624, 37.72604]",A-4178336
403132,"[-122.40279, 37.752755]",A-4182333
401516,"[-122.40557, 37.76213]",A-4182922
401357,"[-122.40134, 37.72362]",A-4185247
402817,"[-122.3674, 37.80791]",A-4186330
401516,"[-122.40578, 37.76197]",A-4188334
401516,"[-122.40578, 37.76197]",A-4188337
403132,"[-122.40279, 37.752755]",A-4190721
400231,"[-122.39599, 37.76778]",A-4190786
403132,"[-122.40279, 37.752755]",A-4190793
401277,"[-122.407899, 37.740066]",A-4192171
425281,"[-122.42329, 37.73158]",A-4192217
401358,"[-122.40167, 37.7251]",A-4192252
401358,"[-122.40167, 37.7251]",A-4193383
401277,"[-122.407899, 37.740066]",A-4193977
425246,"[-122.4141, 37.73235]",A-4194811
400318,"[-122.43219, 37.73203]",A-4196611
422197,"[-122.45544, 37.71093]",A-4198254
401277,"[-122.407899, 37.740066]",A-4198769
401277,"[-122.407899, 37.740066]",A-4198770
422197,"[-122.45544, 37.71093]",A-4199376
400397,"[-122.44624, 37.72604]",A-4199392
400318,"[-122.4394, 37.73016]",A-4199393
401277,"[-122.407979, 37.739637]",A-4199965
402817,"[-122.36764, 37.80771]",A-4201776
402817,"[-122.36764, 37.80771]",A-4201807
401277,"[-122.40528, 37.74446]",A-4202861
425246,"[-122.4141, 37.73235]",A-4205824
401819,"[-122.42337, 37.77195]",A-4207425
401819,"[-122.42289, 37.77124]",A-4207426
401357,"[-122.401464, 37.72401]",A-4209166
425246,"[-122.4141, 37.73235]",A-4209196
401277,"[-122.407848, 37.740299]",A-4209197
425246,"[-122.4141, 37.73235]",A-4209200
401410,"[-122.40358, 37.756828]",A-4209213
403132,"[-122.40282, 37.753134]",A-4209217
403132,"[-122.4028, 37.75311]",A-4209223
406871,"[-122.41598, 37.76967]",A-4209387
406871,"[-122.41598, 37.76967]",A-4209400
406871,"[-122.416133, 37.769668]",A-4213641
401358,"[-122.40167, 37.7251]",A-4218182
401277,"[-122.40528, 37.74446]",A-4222447
403131,"[-122.40303, 37.75241]",A-4224156
402817,"[-122.367319, 37.807987]",A-4228001
402817,"[-122.36764, 37.80771]",A-4228017
401516,"[-122.40578, 37.76197]",A-4229838
402815,"[-122.37595, 37.79988]",A-4229841
400397,"[-122.44624, 37.72604]",A-4232934
401410,"[-122.40316, 37.754652]",A-4232971
401277,"[-122.4072, 37.741899]",A-4235828
401277,"[-122.407821, 37.740404]",A-4238365
400231,"[-122.39599, 37.76778]",A-4238406
401277,"[-122.407821, 37.740404]",A-4238906
403132,"[-122.40279, 37.752512]",A-4238922
